"","Isolation.source","Completeness","Cenote.taker.contig.name","original.contig.name","Length","Element.Name","Topology","Common.Viral.Domains","ORF.caller.used","BLASTP.hit.for.Taxonomy","BLASTN.result..if.any."
"2457","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA399_vs1 ","NODE_41_length_6620_cov_7_931377_S004-116",6620," Siphoviridae sp. ctrFL399 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1102617786|ref|YP_009321531.1| DNA_methylase domain protein [Streptococcus phage phiARI0746] 54.721 "," no blastn"
"2458","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA39_vs1 ","NODE_28_length_3175_cov_2_940930_S003-13",3175," Siphoviridae sp. ctShs39 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Phietavirus gi|119967900|ref|YP_950730.1| putative regulator RinA [Staphylococcus virus PH15] 81.343 "," no blastn"
"2459","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA3_vs1 ","NODE_1_length_31340_cov_2066_144356_S003-105-REPEAT",31340," Myoviridae sp. ctthE3 "," linear ",11," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; Yokohamavirus; Edwardsiella virus MSW3 gi|448261027|ref|YP_007348915.1| putative terminase, large subunit [Edwardsiella phage MSW 3] 29.385 "," no blastn"
"2460","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA400_vs1 ","NODE_48_length_5545_cov_16_805596_S004-116",5545," Siphoviridae sp. ctsVV400 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|397912648|ref|YP_006546312.1| protein of unknown function DUF927 [Thermoanaerobacterium phage THSA 485A] 31.308 "," no blastn"
"2461","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA401_vs1 ","NODE_55_length_5075_cov_7_211685_S004-116",5075," Siphoviridae sp. ctgWu401 "," linear ",6," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|557307938|ref|YP_008767258.1| tape measure [Lactobacillus phage J 1] 46.667 "," no blastn"
"2462","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA402_vs1 ","NODE_57_length_4794_cov_6_510494_S004-116",4794," Siphoviridae sp. ctz17402 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Moineauvirus; unclassified Moineauvirus gi|399498684|ref|YP_006561227.1| phage associated cell wall hydrolase [Streptococcus phage YMC 2011] 61.472 "," no blastn"
"2463","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA403_vs1 ","NODE_58_length_4778_cov_7_907041_S004-116",4778," Siphoviridae sp. ctVLH403 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1070101294|ref|YP_009285250.1| terminase large subunit [Bacillus phage PfEFR 5] 54.949 "," no blastn"
"2464","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA404_vs1 ","NODE_62_length_4494_cov_7_189948_S004-116",4494," Siphoviridae sp. ctMyk404 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Andromedavirus gi|568190997|ref|YP_008770587.1| hypothetical protein Riggi_30 [Bacillus virus Riggi] 25.086 "," no blastn"
"2465","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA405_vs1 ","NODE_71_length_4137_cov_7_008867_S004-116",4137," Siphoviridae sp. cthJK405 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|16798800|ref|NP_463478.1| gp17 [Listeria phage A118] 23.529 "," no blastn"
"2466","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA406_vs1 ","NODE_85_length_3557_cov_17_211207_S004-116",3557," Siphoviridae sp. ctvc0406 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|200003982|ref|YP_002221564.1| conserved phage protein pRha [Bacteroides phage B40 8] 57.273 "," no blastn"
"2467","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA407_vs1 ","NODE_93_length_3379_cov_7_034827_S004-116",3379," Siphoviridae sp. ctEDE407 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|13487847|ref|NP_108725.1| hypothetical protein Tuc2009_46 [Lactococcus phage Tuc2009] 58.333 "," no blastn"
"2468","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA408_vs1 ","NODE_94_length_3362_cov_18_157078_S004-116",3362," Siphoviridae sp. ctDye408 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|971756878|ref|YP_009210450.1| terminase large subunit [Listeria phage vB_LmoS_293] 32.990 "," no blastn"
"2469","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA409_vs1 ","NODE_98_length_3249_cov_10_823140_S004-116",3249," Siphoviridae sp. ctDMf409 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Pahexavirus; Propionibacterium virus P105 gi|410491777|ref|YP_006906999.1| putative terminase large subunit [Propionibacterium phage P105] 32.558 "," no blastn"
"2470","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA40_vs1 ","NODE_32_length_2917_cov_3_074296_S003-13",2917," Siphoviridae sp. ctekA40 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Phietavirus gi|66395218|ref|YP_239490.1| ORF003 [Staphylococcus virus 187] 71.111 "," no blastn"
"2471","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA410_vs1 ","NODE_120_length_2892_cov_17_666785_S004-116",2892," Siphoviridae sp. ct3rU410 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Pahexavirus; Propionibacterium virus PA6 gi|148727088|ref|YP_001285582.1| gp6 [Propionibacterium phage PA6] 36.066 "," no blastn"
"2472","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA411_vs1 ","NODE_178_length_2105_cov_11_433925_S004-116",2105," Siphoviridae sp. ctYOr411 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|422935427|ref|YP_007005330.1| protein of unknown function DUF3310 [Clostridium phage phiCP34O] 61.017 "," no blastn"
"2473","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA412_vs1 ","NODE_270_length_1433_cov_4_581121_S004-116",1433," Podoviridae sp. ctfTh412 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae gi|9633560|ref|NP_050974.1| P13 [Hamiltonella virus APSE1] 39.726 "," no blastn"
"2474","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA413_vs1 ","NODE_318_length_1229_cov_6_562500_S004-116",1229," Podoviridae sp. ctAO5413 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Picovirinae; unclassified Picovirinae gi|966201259|ref|YP_009191336.1| negative regulator of beta lactamase expression [Enterococcus phage vB_EfaP_IME195] 49.444 "," no blastn"
"2475","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA414_vs1 ","NODE_322_length_1223_cov_3_793194_S004-116",1223," Siphoviridae sp. ctXwF414 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|119953766|ref|YP_950571.1| hypothetical protein [Streptococcus phage SMP] 48.120 "," no blastn"
"2476","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA416_vs1 ","NODE_1_length_43875_cov_105_537056_S004-117",43875," Siphoviridae sp. ctjhi416 "," linear ",20," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|764162029|ref|YP_009126425.1| terminase large subunit [Paracoccus phage vB_PmaS_IMEP1] 54.247 "," no blastn"
"2477","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA417_vs1 ","NODE_10_length_10883_cov_9_594207_S004-117",10883," Siphoviridae sp. ct2lW417 "," linear ",9," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|32469469|ref|NP_862877.1| gp38 [Streptococcus phage SM1] 77.263 "," no blastn"
"2478","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA418_vs1 ","NODE_34_length_5070_cov_10_536551_S004-117",5070," Siphoviridae sp. ct1Kt418 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|32469425|ref|NP_862889.1| hypothetical protein SM1p50 [Streptococcus phage SM1] 38.605 "," no blastn"
"2479","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA419_vs1 ","NODE_211_length_1789_cov_7_782710_S004-117",1789," Myoviridae sp. ctLFB419 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|712915832|ref|YP_009103615.1| hypothetical protein vB_AbaM_Acibel004_75 [Acinetobacter phage vB_AbaM_Acibel004] 33.663 "," no blastn"
"2480","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA41_vs1 ","NODE_42_length_2623_cov_8_705813_S003-13",2623," Siphoviridae sp. ctPwe41 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|119953746|ref|YP_950551.1| tail tape measure protein [Streptococcus phage SMP] 32.161 "," no blastn"
"2481","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA420_vs1 ","NODE_264_length_1603_cov_3_517693_S004-117",1603," Siphoviridae sp. ctL6d420 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Betterkatzvirus; Gordonia virus BetterKatz gi|1070638722|ref|YP_009302796.1| integrase [Gordonia phage BetterKatz] 32.890 "," no blastn"
"2482","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA421_vs1 ","NODE_22_length_2168_cov_5_215208_S004-121",2168," Herelleviridae sp. ctxwh421 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Herelleviridae; Twortvirinae; Kayvirus; Staphylococcus virus Rodi gi|971741485|ref|YP_009196045.1| TreP [Staphylococcus phage phiIPLA RODI] 36.111 "," no blastn"
"2483","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA422_vs1 ","NODE_2_length_26512_cov_49_014829_S004-122",26512," Siphoviridae sp. ctKa4422 "," linear ",14," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|428782318|ref|YP_007112076.1| terminase large subunit [Enterobacteria phage mEp460] 99.429 "," no blastn"
"2484","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA423_vs1 ","NODE_3_length_17619_cov_28_656653_S004-122",17619," Siphoviridae sp. ctwvM423 "," linear ",9," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|28876220|ref|NP_795471.1| hypothetical protein SpyM3_0936 [Streptococcus phage 315.2] 57.857 "," no blastn"
"2485","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA424_vs1 ","NODE_6_length_14413_cov_25_776995_S004-122",14413," Siphoviridae sp. ctBeM424 "," linear ",7," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Moineauvirus; unclassified Moineauvirus gi|399498703|ref|YP_006561246.1| putative primase [Streptococcus phage YMC 2011] 76.667 "," no blastn"
"2486","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA425_vs1 ","NODE_10_length_9646_cov_17_687637_S004-122",9646," Siphoviridae sp. ctotU425 "," linear ",3," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|356870655|ref|YP_004934085.1| replication protein 14 [Escherichia phage HK639] 45.736 "," no blastn"
"2487","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA426_vs1 ","NODE_11_length_8931_cov_26_006777_S004-122",8931," Siphoviridae sp. ctEHC426 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|423262448|ref|YP_007011041.1| KilA N domain protein [Salmonella phage SPN3UB] 99.422 "," no blastn"
"2488","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA427_vs1 ","NODE_12_length_8379_cov_22_725970_S004-122",8379," Siphoviridae sp. ctDxO427 "," linear ",9," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|1070099231|ref|YP_009282343.1| terminase large subunit [Lactobacillus phage PLE2] 52.065 "," no blastn"
"2489","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA428_vs1 ","NODE_19_length_6610_cov_46_651003_S004-122",6610," Siphoviridae sp. ctL6V428 "," linear ",7," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|28876230|ref|NP_795461.1| hypothetical protein SpyM3_0946 [Streptococcus phage 315.2] 78.169 "," no blastn"
"2490","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA429_vs1 ","NODE_49_length_3908_cov_11_597233_S004-122",3908," metagenomic plasmid sp. cti82429 "," linear ",1," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia gi|305667800|ref|YP_003864274.1|UV protection protein (plasmid) [Escherichia coli] 100.000 "," no blastn"
"2491","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA42_vs1 ","NODE_69_length_1782_cov_4_294428_S003-13",1782," Siphoviridae sp. ctNcD42 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|327409393|ref|YP_004301535.1| gp3 [Brochothrix phage BL3] 49.315 "," no blastn"
"2492","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA430_vs1 ","NODE_178_length_2362_cov_3_979869_S004-122",2362," Myoviridae sp. ctkSE430 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|971821497|ref|YP_009217946.1| baseplate J protein (endogenous virus) [Clostridium phage phiCT453B] 27.500 "," no blastn"
"2493","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA431_vs1 ","NODE_306_length_1848_cov_6_723320_S004-122",1848," Siphoviridae sp. ctWaE431 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Cequinquevirus; Lactobacillus virus Ld25A gi|712912211|ref|YP_009097929.1| putative lysin [Lactobacillus phage Ld25A] 24.402 "," no blastn"
"2494","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA432_vs1 ","NODE_587_length_1281_cov_3_328073_S004-122",1281," Myoviridae sp. ctOMP432 "," linear ",0," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|530787980|ref|YP_008433597.1| hypothetical protein PaBG_00267 [Pseudomonas phage PaBG] 52.475 "," no blastn"
"2495","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA434_vs1 ","NODE_1_length_45719_cov_174_777310_S004-124",45719," Siphoviridae sp. ctQzV434 "," linear ",20," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|428781737|ref|YP_007111505.1| terminase large subunit [Enterobacteria phage mEp043 c 1] 84.353 "," no blastn"
"2496","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA435_vs1 ","NODE_2_length_38996_cov_31_610807_S004-124",38996," Podoviridae sp. ctHlp435 "," linear ",18," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Uetakevirus; Escherichia virus phiV10 gi|89152423|ref|YP_512256.1| putative terminase large subunit [Escherichia phage phiV10] 99.177 "," no blastn"
"2497","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA436_vs1 ","NODE_11_length_11440_cov_28_602658_S004-124",11440," Podoviridae sp. ct4MV436 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; Autographivirinae; unclassified Autographivirinae gi|712915416|ref|YP_009103160.1| DNA maturase B (terminase) [Synechococcus phage S CBP2] 31.795 "," no blastn"
"2498","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA437_vs1 ","NODE_14_length_10877_cov_17_231944_S004-124",10877," Myoviridae sp. ct7tn437 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|422936657|ref|YP_007006926.1| hypothetical protein ZF40_0017 [Pectobacterium phage ZF40] 47.297 "," no blastn"
"2499","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA438_vs1 ","NODE_18_length_10219_cov_28_173930_S004-124",10219," Podoviridae sp. ctFvh438 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Podoviridae; unclassified Podoviridae gi|460042266|ref|YP_007517707.1| putative major capsid protein [Pelagibacter phage HTVC010P] 31.488 "," no blastn"
"2500","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA439_vs1 ","NODE_49_length_6057_cov_6_575585_S004-124",6057," Myoviridae sp. ctoQk439 "," linear ",4," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|1068331816|ref|YP_009276949.1| baseplate J protein (endogenous virus) [Clostridium phage phiCT19406B] 39.886 "," no blastn"
"2501","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA43_vs1 ","NODE_119_length_1308_cov_2_456539_S003-13",1308," Siphoviridae sp. ctaKC43 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|939535534|ref|YP_009130734.1| major tail protein [Staphylococcus phage StB12] 65.537 "," no blastn"
"2502","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA440_vs1 ","NODE_54_length_5780_cov_12_570752_S004-124",5780," metagenomic plasmid sp. ct3h0440 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas gi|51492528|ref|YP_067825.1|DNA primase TraC3 (plasmid) [Aeromonas caviae] 30.363 "," no blastn"
"2503","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA441_vs1 ","NODE_59_length_5226_cov_13_173238_S004-124",5226," metagenomic plasmid sp. cttZQ441 "," linear ",0," Prodigal (meta) "," cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium/Ensifer group; Sinorhizobium; Sinorhizobium fredii group; Sinorhizobium fredii gi|16520012|ref|NP_444132.1|nitrogen fixation protein NifS (plasmid) [Sinorhizobium fredii NGR234] 33.858 "," no blastn"
"2504","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA442_vs1 ","NODE_129_length_2915_cov_17_718111_S004-124",2915," Myoviridae sp. ctm4I442 "," linear ",1," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|422936647|ref|YP_007006916.1| putative exonuclease [Pectobacterium phage ZF40] 34.202 "," no blastn"
"2505","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA443_vs1 ","NODE_217_length_2017_cov_9_578866_S004-124",2017," Myoviridae sp. ctL65443 "," linear ",2," Prodigal (meta) "," Viruses; Caudovirales; Myoviridae; unclassified Myoviridae gi|971821487|ref|YP_009217936.1| XkdM protein (endogenous virus) [Clostridium phage phiCT453B] 38.462 "," no blastn"
"2506","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA445_vs1 ","NODE_9_length_22646_cov_179_402588_S004-134",22646," Siphoviridae sp. ctgCe445 "," linear ",10," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; Gesputvirus; Gordonia virus Gsput1 gi|1068359292|ref|YP_009275714.1| integrase [Gordonia phage Gsput1] 37.057 "," no blastn"
"2507","unknown ","Partial genome (putative)"," Cenote2_22042020_DNA446_vs1 ","NODE_15_length_10630_cov_8_924192_S004-134",10630," Siphoviridae sp. ctium446 "," linear ",8," Prodigal (meta) "," Viruses; Caudovirales; Siphoviridae; unclassified Siphoviridae gi|28876223|ref|NP_795468.1| hypothetical protein SpyM3_0939 [Streptococcus phage 315.2] 71.875 "," no blastn"
